pump_id,well_id,group,pump_size_model,expected_failure_interval_days,num_failures_3years,failure_dates,failure_modes,failure_causes,avg_flow_rate_m3_day,avg_discharge_pressure_MPa,avg_inlet_pressure_MPa,avg_motor_temperature_C,avg_vibration_mm_s,avg_motor_current_A,avg_power_consumption_kW,MTBF_days,MTTR_days,avg_days_between_failures,pump_efficiency_percent,uptime_percent,maintenance_cost_USD,operational_state,total_operating_days,study_start_date,study_end_date
848,848,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,179.55,20.99,14.84,69.87,2.87,36.93,8.19,1095.0,0.0,0.0,97.38,100.0,2428.17,Active,1095,2022-01-01,2024-12-31
849,849,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,186.83,37.86,15.09,68.13,3.29,40.91,8.51,1095.0,0.0,0.0,96.18,100.0,3516.0,Active,1095,2022-01-01,2024-12-31
850,850,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,196.92,32.17,11.2,69.68,2.79,46.36,13.68,1095.0,0.0,0.0,85.63,100.0,2530.27,Active,1095,2022-01-01,2024-12-31
851,851,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,179.37,35.7,9.9,64.33,3.88,46.51,14.98,1095.0,0.0,0.0,86.23,100.0,3254.79,Active,1095,2022-01-01,2024-12-31
852,852,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,153.63,25.49,11.84,71.19,2.41,35.86,11.46,1095.0,0.0,0.0,96.2,100.0,4540.77,Active,1095,2022-01-01,2024-12-31
853,853,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,129.66,37.79,15.99,70.06,3.98,43.2,15.33,1095.0,0.0,0.0,90.83,100.0,3298.9,Active,1095,2022-01-01,2024-12-31
854,854,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,182.28,38.62,12.99,65.15,2.31,35.3,10.55,1095.0,0.0,0.0,94.2,100.0,4835.11,Active,1095,2022-01-01,2024-12-31
855,855,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,199.38,34.58,15.62,72.52,3.81,46.29,12.59,1095.0,0.0,0.0,88.78,100.0,3110.96,Active,1095,2022-01-01,2024-12-31
856,856,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,116.82,28.49,11.69,60.31,2.03,40.4,14.96,1095.0,0.0,0.0,99.13,100.0,2537.36,Active,1095,2022-01-01,2024-12-31
857,857,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,105.21,28.72,12.99,72.61,3.37,34.17,12.62,1095.0,0.0,0.0,98.66,100.0,2980.22,Active,1095,2022-01-01,2024-12-31
858,858,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,148.72,27.11,10.01,70.42,3.54,34.9,8.49,1095.0,0.0,0.0,97.73,100.0,2029.88,Active,1095,2022-01-01,2024-12-31
859,859,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,181.46,30.67,9.13,60.38,3.59,42.0,15.11,1095.0,0.0,0.0,89.56,100.0,3528.45,Active,1095,2022-01-01,2024-12-31
860,860,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,159.01,25.96,8.28,60.56,2.05,44.78,11.18,1095.0,0.0,0.0,96.94,100.0,3295.2,Active,1095,2022-01-01,2024-12-31
861,861,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,188.17,32.79,8.54,63.8,3.62,33.34,14.98,1095.0,0.0,0.0,96.7,100.0,2990.34,Active,1095,2022-01-01,2024-12-31
862,862,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,162.03,30.88,13.92,70.59,3.07,43.58,16.74,1095.0,0.0,0.0,91.48,100.0,3238.29,Active,1095,2022-01-01,2024-12-31
863,863,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,186.48,28.91,13.71,73.01,2.09,41.48,16.53,1095.0,0.0,0.0,90.97,100.0,2907.15,Active,1095,2022-01-01,2024-12-31
864,864,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,142.78,26.61,8.72,68.44,2.96,32.09,14.12,1095.0,0.0,0.0,96.07,100.0,4301.83,Active,1095,2022-01-01,2024-12-31
865,865,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,132.07,33.18,12.99,67.42,2.42,37.64,13.44,1095.0,0.0,0.0,92.02,100.0,2381.88,Active,1095,2022-01-01,2024-12-31
866,866,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,175.0,30.2,8.84,72.87,2.62,49.43,9.18,1095.0,0.0,0.0,99.37,100.0,2273.04,Active,1095,2022-01-01,2024-12-31
867,867,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,152.11,39.94,12.2,68.16,2.78,36.2,10.52,1095.0,0.0,0.0,90.15,100.0,3379.55,Active,1095,2022-01-01,2024-12-31
868,868,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,135.43,38.12,15.21,74.65,3.8,32.55,16.24,1095.0,0.0,0.0,91.15,100.0,4972.4,Active,1095,2022-01-01,2024-12-31
869,869,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,100.99,33.56,11.82,62.42,2.64,34.5,16.78,1095.0,0.0,0.0,92.23,100.0,3689.28,Active,1095,2022-01-01,2024-12-31
870,870,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,140.91,25.08,14.88,70.5,3.1,42.19,8.91,1095.0,0.0,0.0,92.11,100.0,2581.1,Active,1095,2022-01-01,2024-12-31
871,871,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,194.88,26.71,10.6,73.85,2.83,49.26,8.24,1095.0,0.0,0.0,89.6,100.0,3998.58,Active,1095,2022-01-01,2024-12-31
872,872,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,175.19,22.8,10.79,65.84,3.02,48.58,16.74,1095.0,0.0,0.0,87.02,100.0,2518.37,Active,1095,2022-01-01,2024-12-31
873,873,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,129.07,32.3,15.22,74.43,3.31,46.76,13.25,1095.0,0.0,0.0,88.12,100.0,3574.07,Active,1095,2022-01-01,2024-12-31
874,874,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,161.73,28.1,10.43,70.24,3.7,43.87,17.32,1095.0,0.0,0.0,95.76,100.0,4293.86,Active,1095,2022-01-01,2024-12-31
875,875,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,157.19,37.89,11.8,74.18,2.43,31.48,16.91,1095.0,0.0,0.0,97.72,100.0,4977.77,Active,1095,2022-01-01,2024-12-31
876,876,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,139.24,27.25,10.55,73.42,2.99,42.0,9.81,1095.0,0.0,0.0,93.11,100.0,2823.94,Active,1095,2022-01-01,2024-12-31
877,877,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,156.48,29.41,8.38,73.23,2.89,41.78,9.39,1095.0,0.0,0.0,85.05,100.0,2735.87,Active,1095,2022-01-01,2024-12-31
878,878,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,141.35,29.24,10.05,70.92,2.15,34.45,15.49,1095.0,0.0,0.0,91.56,100.0,4115.85,Active,1095,2022-01-01,2024-12-31
879,879,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,195.07,31.96,8.12,65.29,2.29,48.49,9.04,1095.0,0.0,0.0,90.82,100.0,2678.3,Active,1095,2022-01-01,2024-12-31
880,880,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,179.87,24.87,13.8,61.03,3.91,33.86,16.83,1095.0,0.0,0.0,97.14,100.0,4903.58,Active,1095,2022-01-01,2024-12-31
881,881,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,172.74,27.41,9.47,66.65,2.33,49.64,8.96,1095.0,0.0,0.0,93.84,100.0,3879.39,Active,1095,2022-01-01,2024-12-31
882,882,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,172.78,21.88,13.28,64.75,3.5,32.73,16.98,1095.0,0.0,0.0,88.64,100.0,3059.41,Active,1095,2022-01-01,2024-12-31
883,883,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,119.54,20.22,9.94,70.18,2.46,40.18,16.88,1095.0,0.0,0.0,95.41,100.0,3183.89,Active,1095,2022-01-01,2024-12-31
884,884,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,145.57,23.54,13.07,65.46,3.7,45.13,14.11,1095.0,0.0,0.0,90.46,100.0,2629.8,Active,1095,2022-01-01,2024-12-31
885,885,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,114.51,29.84,11.15,69.17,2.09,45.04,8.79,1095.0,0.0,0.0,94.85,100.0,2055.37,Active,1095,2022-01-01,2024-12-31
886,886,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,117.47,30.31,10.09,70.84,2.64,44.49,10.85,1095.0,0.0,0.0,96.29,100.0,2091.82,Active,1095,2022-01-01,2024-12-31
887,887,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,175.05,26.78,13.68,60.72,2.82,44.1,10.27,1095.0,0.0,0.0,96.93,100.0,3892.34,Active,1095,2022-01-01,2024-12-31
888,888,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,111.76,38.97,9.8,74.99,2.99,45.43,8.02,1095.0,0.0,0.0,98.33,100.0,2810.01,Active,1095,2022-01-01,2024-12-31
889,889,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,130.1,34.98,14.35,63.04,3.92,40.05,17.17,1095.0,0.0,0.0,95.6,100.0,4167.3,Active,1095,2022-01-01,2024-12-31
890,890,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,163.26,24.65,15.18,72.94,3.02,38.67,11.77,1095.0,0.0,0.0,95.61,100.0,4015.0,Active,1095,2022-01-01,2024-12-31
891,891,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,134.09,28.17,10.79,71.45,2.19,37.02,16.37,1095.0,0.0,0.0,86.0,100.0,4827.03,Active,1095,2022-01-01,2024-12-31
892,892,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,165.79,21.28,9.33,64.51,3.08,45.53,11.21,1095.0,0.0,0.0,90.35,100.0,2768.45,Active,1095,2022-01-01,2024-12-31
893,893,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,170.56,31.55,15.12,70.5,2.4,38.59,12.94,1095.0,0.0,0.0,85.83,100.0,4863.91,Active,1095,2022-01-01,2024-12-31
894,894,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,181.66,33.1,12.06,65.15,2.37,32.13,17.69,1095.0,0.0,0.0,87.99,100.0,2179.62,Active,1095,2022-01-01,2024-12-31
895,895,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,125.54,30.13,15.73,68.62,3.78,43.02,12.75,1095.0,0.0,0.0,97.82,100.0,3414.1,Active,1095,2022-01-01,2024-12-31
896,896,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,152.27,31.0,8.78,61.98,3.35,43.5,17.79,1095.0,0.0,0.0,95.68,100.0,3479.73,Active,1095,2022-01-01,2024-12-31
897,897,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,162.59,35.87,10.24,68.35,3.42,32.69,16.14,1095.0,0.0,0.0,94.09,100.0,4848.61,Active,1095,2022-01-01,2024-12-31
898,898,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,111.6,33.46,11.46,72.25,2.39,34.1,14.46,1095.0,0.0,0.0,97.69,100.0,3416.59,Active,1095,2022-01-01,2024-12-31
899,899,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,162.22,31.7,10.25,73.65,2.61,38.99,13.44,1095.0,0.0,0.0,86.5,100.0,4796.49,Active,1095,2022-01-01,2024-12-31
900,900,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,143.58,31.12,11.24,63.16,3.19,45.12,14.45,1095.0,0.0,0.0,88.52,100.0,4194.82,Active,1095,2022-01-01,2024-12-31
901,901,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,185.55,21.84,14.68,65.41,3.22,33.06,8.66,1095.0,0.0,0.0,88.24,100.0,2383.56,Active,1095,2022-01-01,2024-12-31
902,902,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,180.04,33.36,12.31,71.88,2.99,36.0,9.6,1095.0,0.0,0.0,94.71,100.0,4788.28,Active,1095,2022-01-01,2024-12-31
903,903,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,123.0,20.11,13.21,63.04,3.78,47.18,8.77,1095.0,0.0,0.0,86.6,100.0,3485.51,Active,1095,2022-01-01,2024-12-31
904,904,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,164.3,29.3,15.77,70.18,2.02,39.62,12.14,1095.0,0.0,0.0,86.6,100.0,4769.63,Active,1095,2022-01-01,2024-12-31
905,905,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,157.71,37.46,14.91,65.57,2.42,45.5,12.33,1095.0,0.0,0.0,87.88,100.0,4713.28,Active,1095,2022-01-01,2024-12-31
906,906,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,148.07,20.06,9.94,64.86,3.93,48.24,17.49,1095.0,0.0,0.0,97.39,100.0,3054.94,Active,1095,2022-01-01,2024-12-31
907,907,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,122.25,39.99,9.37,71.57,2.45,31.62,16.75,1095.0,0.0,0.0,97.88,100.0,3210.71,Active,1095,2022-01-01,2024-12-31
908,908,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,140.77,36.62,13.29,65.92,3.49,47.94,17.26,1095.0,0.0,0.0,90.68,100.0,2520.68,Active,1095,2022-01-01,2024-12-31
909,909,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,157.69,33.15,9.56,65.86,3.89,34.93,14.68,1095.0,0.0,0.0,96.1,100.0,3344.39,Active,1095,2022-01-01,2024-12-31
910,910,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,188.38,26.34,13.63,63.79,3.52,41.22,11.0,1095.0,0.0,0.0,91.0,100.0,4069.67,Active,1095,2022-01-01,2024-12-31
911,911,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,104.3,37.4,13.43,69.91,3.23,46.98,12.8,1095.0,0.0,0.0,98.06,100.0,3078.34,Active,1095,2022-01-01,2024-12-31
912,912,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,175.29,30.36,15.13,68.82,3.84,40.93,13.06,1095.0,0.0,0.0,88.34,100.0,3634.36,Active,1095,2022-01-01,2024-12-31
913,913,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,164.15,37.54,13.41,65.35,3.03,43.51,17.6,1095.0,0.0,0.0,88.81,100.0,4624.93,Active,1095,2022-01-01,2024-12-31
914,914,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,152.18,23.87,15.14,60.47,3.79,31.01,14.66,1095.0,0.0,0.0,86.08,100.0,4118.64,Active,1095,2022-01-01,2024-12-31
915,915,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,156.65,22.99,11.75,72.47,2.03,35.46,8.02,1095.0,0.0,0.0,91.24,100.0,4184.95,Active,1095,2022-01-01,2024-12-31
916,916,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,109.42,25.35,13.04,67.95,2.14,49.37,16.87,1095.0,0.0,0.0,88.89,100.0,2367.02,Active,1095,2022-01-01,2024-12-31
917,917,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,136.84,34.26,8.32,65.8,2.81,33.34,8.23,1095.0,0.0,0.0,87.0,100.0,3963.86,Active,1095,2022-01-01,2024-12-31
918,918,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,113.21,31.91,11.59,66.33,2.51,37.45,9.08,1095.0,0.0,0.0,88.77,100.0,2815.9,Active,1095,2022-01-01,2024-12-31
919,919,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,181.31,20.67,8.73,60.74,2.67,40.19,13.32,1095.0,0.0,0.0,89.02,100.0,4734.79,Active,1095,2022-01-01,2024-12-31
920,920,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,196.35,28.87,14.36,60.2,3.1,44.87,10.17,1095.0,0.0,0.0,85.92,100.0,2467.76,Active,1095,2022-01-01,2024-12-31
921,921,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,138.16,32.36,13.75,65.88,3.81,41.2,12.5,1095.0,0.0,0.0,94.7,100.0,4858.41,Active,1095,2022-01-01,2024-12-31
922,922,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,173.45,29.41,9.69,68.05,3.92,41.77,8.11,1095.0,0.0,0.0,85.9,100.0,4978.59,Active,1095,2022-01-01,2024-12-31
923,923,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,135.3,39.39,10.55,66.15,3.27,30.48,16.98,1095.0,0.0,0.0,92.79,100.0,3400.43,Active,1095,2022-01-01,2024-12-31
924,924,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,103.04,28.67,12.56,73.15,3.86,40.58,15.54,1095.0,0.0,0.0,91.59,100.0,4238.25,Active,1095,2022-01-01,2024-12-31
925,925,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,136.83,32.93,8.28,73.33,3.28,42.87,17.02,1095.0,0.0,0.0,92.63,100.0,3231.55,Active,1095,2022-01-01,2024-12-31
926,926,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,128.81,26.48,13.43,68.45,2.32,36.2,17.0,1095.0,0.0,0.0,95.32,100.0,4957.92,Active,1095,2022-01-01,2024-12-31
927,927,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,112.16,22.33,9.64,61.26,3.24,32.95,9.6,1095.0,0.0,0.0,85.21,100.0,4346.27,Active,1095,2022-01-01,2024-12-31
928,928,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,102.23,32.19,10.94,66.23,3.66,36.2,17.43,1095.0,0.0,0.0,87.69,100.0,3988.17,Active,1095,2022-01-01,2024-12-31
929,929,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,107.19,31.59,15.22,60.18,3.0,37.0,13.8,1095.0,0.0,0.0,88.38,100.0,2194.7,Active,1095,2022-01-01,2024-12-31
930,930,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,108.6,36.87,13.74,74.15,3.39,48.81,13.55,1095.0,0.0,0.0,94.0,100.0,4930.91,Active,1095,2022-01-01,2024-12-31
931,931,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,117.47,26.51,9.6,69.51,3.14,37.65,11.26,1095.0,0.0,0.0,88.56,100.0,3606.37,Active,1095,2022-01-01,2024-12-31
932,932,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,128.34,32.8,12.86,62.3,2.41,42.43,9.28,1095.0,0.0,0.0,88.98,100.0,4505.74,Active,1095,2022-01-01,2024-12-31
933,933,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,178.36,26.04,12.1,69.31,3.64,45.23,17.88,1095.0,0.0,0.0,85.12,100.0,3312.47,Active,1095,2022-01-01,2024-12-31
934,934,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,111.99,38.23,15.98,62.71,2.08,35.5,16.35,1095.0,0.0,0.0,89.41,100.0,2170.7,Active,1095,2022-01-01,2024-12-31
935,935,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,142.74,38.64,10.29,66.41,2.2,39.87,14.97,1095.0,0.0,0.0,89.07,100.0,2890.13,Active,1095,2022-01-01,2024-12-31
936,936,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,101.04,32.73,11.15,64.48,3.32,46.69,13.58,1095.0,0.0,0.0,85.47,100.0,3384.2,Active,1095,2022-01-01,2024-12-31
937,937,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,154.38,33.42,8.15,67.53,3.18,36.87,14.68,1095.0,0.0,0.0,88.42,100.0,2952.12,Active,1095,2022-01-01,2024-12-31
938,938,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,135.11,27.22,14.82,68.31,3.44,47.94,17.02,1095.0,0.0,0.0,89.93,100.0,4857.35,Active,1095,2022-01-01,2024-12-31
939,939,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,136.6,36.58,11.2,60.51,3.64,40.92,11.38,1095.0,0.0,0.0,88.76,100.0,3781.39,Active,1095,2022-01-01,2024-12-31
940,940,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,132.39,32.73,15.05,67.99,3.52,45.26,14.64,1095.0,0.0,0.0,88.69,100.0,4600.37,Active,1095,2022-01-01,2024-12-31
941,941,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,128.17,32.08,14.53,71.42,2.52,34.91,17.66,1095.0,0.0,0.0,85.12,100.0,4639.16,Active,1095,2022-01-01,2024-12-31
942,942,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,105.34,32.3,8.38,69.19,2.45,48.09,12.75,1095.0,0.0,0.0,88.36,100.0,4559.44,Active,1095,2022-01-01,2024-12-31
943,943,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,101.12,29.16,9.05,69.97,2.43,38.66,9.98,1095.0,0.0,0.0,93.23,100.0,2348.16,Active,1095,2022-01-01,2024-12-31
944,944,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,105.11,39.09,9.14,70.63,2.14,32.16,13.09,1095.0,0.0,0.0,91.97,100.0,4854.74,Active,1095,2022-01-01,2024-12-31
945,945,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,177.96,32.04,11.64,65.34,3.89,42.06,13.79,1095.0,0.0,0.0,88.48,100.0,2140.09,Active,1095,2022-01-01,2024-12-31
946,946,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,170.69,32.71,9.19,71.49,2.14,46.53,10.62,1095.0,0.0,0.0,95.33,100.0,4771.07,Active,1095,2022-01-01,2024-12-31
947,947,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,116.47,31.32,10.5,62.67,3.72,38.07,11.99,1095.0,0.0,0.0,87.55,100.0,3149.2,Active,1095,2022-01-01,2024-12-31
948,948,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,136.31,39.03,15.57,62.17,2.35,47.25,11.93,1095.0,0.0,0.0,85.07,100.0,2821.62,Active,1095,2022-01-01,2024-12-31
949,949,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,165.36,20.38,9.02,71.73,3.94,36.4,8.37,1095.0,0.0,0.0,90.41,100.0,2052.4,Active,1095,2022-01-01,2024-12-31
950,950,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,137.18,24.88,13.83,66.3,3.96,36.99,17.22,1095.0,0.0,0.0,98.99,100.0,2725.56,Active,1095,2022-01-01,2024-12-31
951,951,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,143.42,22.7,10.18,62.86,3.77,44.16,16.68,1095.0,0.0,0.0,90.75,100.0,2940.24,Active,1095,2022-01-01,2024-12-31
952,952,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,160.51,33.77,10.26,67.22,2.09,46.35,17.9,1095.0,0.0,0.0,91.1,100.0,2032.89,Active,1095,2022-01-01,2024-12-31
953,953,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,165.25,32.24,14.3,63.81,3.53,43.76,11.23,1095.0,0.0,0.0,93.18,100.0,2441.82,Active,1095,2022-01-01,2024-12-31
954,954,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,183.48,21.07,14.78,69.44,2.98,47.8,16.45,1095.0,0.0,0.0,89.45,100.0,4374.47,Active,1095,2022-01-01,2024-12-31
955,955,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,107.28,21.98,11.33,64.58,3.85,37.51,15.58,1095.0,0.0,0.0,92.95,100.0,4112.26,Active,1095,2022-01-01,2024-12-31
956,956,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,125.68,28.93,13.56,61.19,3.19,41.79,14.84,1095.0,0.0,0.0,90.55,100.0,3346.94,Active,1095,2022-01-01,2024-12-31
957,957,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,197.94,29.29,14.54,67.62,2.99,48.61,16.9,1095.0,0.0,0.0,96.79,100.0,2888.77,Active,1095,2022-01-01,2024-12-31
958,958,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,129.93,39.2,13.06,68.31,3.41,38.35,15.58,1095.0,0.0,0.0,90.9,100.0,4479.09,Active,1095,2022-01-01,2024-12-31
959,959,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,162.19,20.5,11.2,74.79,2.2,38.47,11.07,1095.0,0.0,0.0,98.58,100.0,4608.02,Active,1095,2022-01-01,2024-12-31
960,960,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,108.12,32.54,10.69,70.08,2.06,32.67,14.86,1095.0,0.0,0.0,88.19,100.0,4572.76,Active,1095,2022-01-01,2024-12-31
961,961,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,183.0,23.09,14.58,68.1,2.45,38.14,17.88,1095.0,0.0,0.0,96.75,100.0,3725.26,Active,1095,2022-01-01,2024-12-31
962,962,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,160.34,27.78,12.46,68.65,2.33,38.05,11.43,1095.0,0.0,0.0,91.01,100.0,4283.33,Active,1095,2022-01-01,2024-12-31
963,963,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,172.29,33.79,15.75,71.98,2.27,36.95,17.65,1095.0,0.0,0.0,92.35,100.0,2334.91,Active,1095,2022-01-01,2024-12-31
964,964,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,199.93,26.17,15.08,70.14,2.68,40.87,16.41,1095.0,0.0,0.0,98.25,100.0,2481.18,Active,1095,2022-01-01,2024-12-31
965,965,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,150.28,32.42,8.03,73.97,2.72,37.94,9.74,1095.0,0.0,0.0,90.67,100.0,4411.83,Active,1095,2022-01-01,2024-12-31
966,966,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,170.93,37.09,13.49,60.27,2.43,31.39,13.7,1095.0,0.0,0.0,96.35,100.0,2331.74,Active,1095,2022-01-01,2024-12-31
967,967,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,196.38,24.0,8.76,61.79,3.57,37.0,10.24,1095.0,0.0,0.0,90.29,100.0,3935.99,Active,1095,2022-01-01,2024-12-31
968,968,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,159.41,34.16,14.66,61.82,3.62,39.63,12.51,1095.0,0.0,0.0,91.36,100.0,3527.63,Active,1095,2022-01-01,2024-12-31
969,969,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,112.18,37.3,12.53,70.68,3.68,39.28,15.61,1095.0,0.0,0.0,92.87,100.0,2668.25,Active,1095,2022-01-01,2024-12-31
970,970,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,182.16,22.45,14.79,66.21,2.51,47.4,12.32,1095.0,0.0,0.0,97.13,100.0,2790.21,Active,1095,2022-01-01,2024-12-31
971,971,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,159.39,23.76,15.1,72.13,3.04,44.48,11.66,1095.0,0.0,0.0,85.55,100.0,4713.0,Active,1095,2022-01-01,2024-12-31
972,972,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,164.72,38.35,13.44,72.17,2.22,35.01,16.95,1095.0,0.0,0.0,95.73,100.0,3918.66,Active,1095,2022-01-01,2024-12-31
973,973,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,124.42,26.7,14.9,67.88,3.06,49.23,11.21,1095.0,0.0,0.0,92.19,100.0,4435.14,Active,1095,2022-01-01,2024-12-31
